time,x,y,z
1.60545E+12,1.382,4.472,8.155
1.60545E+12,1.458,4.511,8.328
1.60545E+12,1.535,4.568,8.692
1.60545E+12,1.516,4.549,9.075
1.60545E+12,1.477,4.491,9.266
1.60545E+12,1.477,4.415,9.343
1.60545E+12,1.535,4.434,9.304
1.60545E+12,1.554,4.472,9.132
1.60545E+12,1.669,4.53,8.979
1.60545E+12,1.784,4.53,8.826
1.60545E+12,1.956,4.491,8.787
1.60545E+12,2.167,4.491,8.864
1.60545E+12,2.262,4.472,8.979
1.60545E+12,2.243,4.511,9.113
1.60545E+12,2.128,4.511,9.075
1.60545E+12,2.071,4.511,8.998
1.60545E+12,2.071,4.453,8.807
1.60545E+12,2.109,4.415,8.73
1.60545E+12,2.09,4.453,8.73
1.60545E+12,2.071,4.434,8.807
1.60545E+12,2.147,4.377,8.921
1.60545E+12,2.186,4.242,8.96
1.60545E+12,2.243,4.128,9.055
1.60545E+12,2.147,4.147,9.17
1.60545E+12,2.071,4.147,9.304
1.60545E+12,1.975,4.166,9.4
1.60545E+12,1.841,4.185,9.458
1.60545E+12,1.707,4.185,9.381
1.60545E+12,1.65,4.147,9.19
1.60545E+12,1.688,4.032,8.941
1.60545E+12,1.726,4.013,8.634
1.60545E+12,1.879,3.994,8.443
1.60545E+12,1.975,3.994,8.347
1.60545E+12,1.937,4.013,8.213
1.60545E+12,1.86,4.051,8.251
1.60545E+12,1.86,4.051,8.27
1.60545E+12,1.841,4.013,8.366
1.60545E+12,1.899,3.974,8.481
1.60545E+12,2.013,3.917,8.5
1.60545E+12,2.109,3.974,8.596
1.60545E+12,2.224,3.936,8.596
1.60545E+12,2.224,3.955,8.558
1.60545E+12,2.167,3.898,8.424
1.60545E+12,2.128,3.84,8.309
1.60545E+12,2.071,3.764,8.232
1.60545E+12,2.09,3.745,8.251
1.60545E+12,2.167,3.725,8.347
1.60545E+12,2.186,3.725,8.443
1.60545E+12,2.262,3.745,8.558
1.60545E+12,2.377,3.764,8.768
1.60545E+12,2.454,3.783,8.883
1.60545E+12,2.435,3.725,9.036
1.60545E+12,2.396,3.725,9.132
1.60545E+12,2.358,3.706,9.17
1.60545E+12,2.32,3.649,9.075
1.60545E+12,2.224,3.591,9.036
1.60545E+12,2.186,3.572,9.017
1.60545E+12,2.109,3.476,9.094
1.60545E+12,2.09,3.419,9.075
1.60545E+12,2.109,3.457,9.055
1.60545E+12,2.167,3.496,9.094
1.60545E+12,2.243,3.553,9.19
1.60545E+12,2.262,3.591,9.247
1.60545E+12,2.282,3.496,9.209
1.60545E+12,2.186,3.457,9.113
1.60545E+12,2.109,3.438,8.998
1.60545E+12,1.994,3.362,8.807
1.60545E+12,2.013,3.285,8.692
1.60545E+12,2.033,3.285,8.634
1.60545E+12,2.167,3.266,8.653
1.60545E+12,2.32,3.247,8.768
1.60545E+12,2.416,3.304,8.921
1.60545E+12,2.454,3.304,9.036
1.60545E+12,2.416,3.247,9.17
1.60545E+12,2.339,3.189,9.17
1.60545E+12,2.32,3.094,9.055
1.60545E+12,2.282,3.055,8.998
1.60545E+12,2.32,3.017,8.902
1.60545E+12,2.282,3.017,8.845
1.60545E+12,2.339,3.036,8.787
1.60545E+12,2.377,3.094,8.711
1.60545E+12,2.454,3.17,8.538
1.60545E+12,2.511,3.247,8.443
1.60545E+12,2.626,3.323,8.519
1.60545E+12,2.913,3.496,8.749
1.60545E+12,3.201,3.84,9.496
1.60545E+12,3.182,4.396,10.338
1.60545E+12,3.296,4.108,11.124
1.60545E+12,3.507,3.457,11.698
1.60545E+12,3.488,3.17,11.89
1.60545E+12,3.067,3.036,11.641
1.60545E+12,2.53,2.998,10.932
1.60545E+12,2.128,2.921,10.013
1.60545E+12,2.013,2.902,9.17
1.60545E+12,1.899,2.768,8.481
1.60545E+12,1.879,2.749,7.926
1.60545E+12,1.879,2.806,7.504
1.60545E+12,1.937,2.864,7.236
1.60545E+12,1.956,2.864,7.217
1.60545E+12,2.013,2.998,7.236
1.60545E+12,2.128,3.074,7.562
1.60545E+12,2.243,3.132,7.887
1.60545E+12,2.358,3.113,8.194
1.60545E+12,2.416,3.17,8.481
1.60545E+12,2.454,3.189,8.807
1.60545E+12,2.473,3.113,9.094
1.60545E+12,2.511,3.074,9.285
1.60545E+12,2.454,3.036,9.496
1.60545E+12,2.435,2.959,9.611
1.60545E+12,2.377,2.959,9.707
1.60545E+12,2.339,2.921,9.687
1.60545E+12,2.301,2.94,9.592
1.60545E+12,2.205,2.979,9.477
1.60545E+12,2.167,3.036,9.304
1.60545E+12,2.109,3.036,9.209
1.60545E+12,2.071,3.055,9.055
1.60545E+12,2.013,3.074,8.902
1.60545E+12,1.956,3.113,8.826
1.60545E+12,1.918,3.094,8.73
1.60545E+12,1.899,3.132,8.653
1.60545E+12,1.879,3.151,8.615
1.60545E+12,1.879,3.132,8.577
1.60545E+12,1.86,3.074,8.596
1.60545E+12,1.841,3.074,8.692
1.60545E+12,1.879,3.055,8.768
1.60545E+12,1.879,2.998,8.826
1.60545E+12,1.899,2.959,8.864
1.60545E+12,1.918,2.998,8.979
1.60545E+12,1.918,2.959,9.017
1.60545E+12,1.956,2.94,9.017
1.60545E+12,1.994,2.94,9.055
1.60545E+12,2.052,2.902,9.036
1.60545E+12,2.109,2.959,8.998
1.60545E+12,2.109,2.94,8.998
1.60545E+12,2.167,2.959,8.921
1.60545E+12,2.224,2.94,8.864
1.60545E+12,2.224,2.979,8.845
1.60545E+12,2.243,2.998,8.826
1.60545E+12,2.262,3.017,8.826
1.60545E+12,2.301,3.017,8.826
1.60545E+12,2.301,3.055,8.864
1.60545E+12,2.339,3.036,8.807
1.60545E+12,2.301,3.017,8.807
1.60545E+12,2.282,3.036,8.845
1.60545E+12,2.243,3.074,8.826
1.60545E+12,2.224,3.036,8.845
1.60545E+12,2.224,3.036,8.845
1.60545E+12,2.205,3.017,8.845
1.60545E+12,2.243,3.017,8.826
1.60545E+12,2.262,3.036,8.845
1.60545E+12,2.301,3.055,8.902
1.60545E+12,2.339,3.074,8.883
1.60545E+12,2.339,3.074,8.921
1.60545E+12,2.416,3.094,8.864
1.60545E+12,2.396,3.113,8.826
1.60545E+12,2.396,3.074,8.787
1.60545E+12,2.435,3.074,8.787
1.60545E+12,2.377,3.113,8.768
1.60545E+12,2.377,3.055,8.768
1.60545E+12,2.358,3.055,8.73
1.60545E+12,2.358,3.074,8.749
1.60545E+12,2.32,2.998,8.768
1.60545E+12,2.301,3.017,8.807
1.60545E+12,2.282,2.998,8.845
1.60545E+12,2.301,2.979,8.883
1.60545E+12,2.301,2.94,8.921
1.60545E+12,2.32,2.959,8.941
1.60545E+12,2.339,2.998,8.921
1.60545E+12,2.358,2.998,8.921
1.60545E+12,2.339,3.017,8.902
1.60545E+12,2.358,3.036,8.96
1.60545E+12,2.339,3.055,8.941
1.60545E+12,2.377,3.036,8.979
1.60545E+12,2.377,3.094,8.998
1.60545E+12,2.358,3.074,9.036
1.60545E+12,2.32,3.094,8.979
1.60545E+12,2.282,3.094,8.883
1.60545E+12,2.243,3.055,8.807
1.60545E+12,2.186,3.074,8.672
1.60545E+12,2.167,3.074,8.672
1.60545E+12,2.205,3.094,8.538
1.60545E+12,2.224,3.094,8.558
1.60545E+12,2.301,3.151,8.634
1.60545E+12,2.339,3.189,8.672
1.60545E+12,2.377,3.189,8.749
1.60545E+12,2.396,3.228,8.768
1.60545E+12,2.454,3.247,8.826
1.60545E+12,2.416,3.247,8.826
1.60545E+12,2.454,3.208,8.826
1.60545E+12,2.435,3.151,8.787
1.60545E+12,2.377,3.151,8.768
1.60545E+12,2.396,3.151,8.768
1.60545E+12,2.339,3.132,8.73
1.60545E+12,2.339,3.132,8.787
1.60545E+12,2.339,3.113,8.749
1.60545E+12,2.396,3.113,8.787
1.60545E+12,2.377,3.151,8.807
1.60545E+12,2.416,3.17,8.749
1.60545E+12,2.416,3.189,8.768
1.60545E+12,2.454,3.151,8.711
1.60545E+12,2.454,3.17,8.692
1.60545E+12,2.435,3.189,8.672
1.60545E+12,2.396,3.208,8.596
1.60545E+12,2.416,3.247,8.653
1.60545E+12,2.377,3.208,8.653
1.60545E+12,2.339,3.189,8.634
1.60545E+12,2.339,3.228,8.692
1.60545E+12,2.301,3.208,8.749
1.60545E+12,2.301,3.208,8.73
1.60545E+12,2.243,3.17,8.787
1.60545E+12,2.301,3.228,8.826
1.60545E+12,2.282,3.228,8.787
1.60545E+12,2.32,3.189,8.787
1.60545E+12,2.377,3.208,8.826
1.60545E+12,2.377,3.228,8.787
1.60545E+12,2.396,3.228,8.711
1.60545E+12,2.416,3.247,8.672
1.60545E+12,2.416,3.247,8.711
1.60545E+12,2.435,3.247,8.634
1.60545E+12,2.435,3.247,8.615
1.60545E+12,2.473,3.247,8.615
1.60545E+12,2.454,3.247,8.615
1.60545E+12,2.435,3.266,8.672
1.60545E+12,2.435,3.266,8.692
1.60545E+12,2.416,3.17,8.768
1.60545E+12,2.454,3.189,8.73
1.60545E+12,2.473,3.189,8.807
1.60545E+12,2.473,3.189,8.807
1.60545E+12,2.492,3.17,8.787
1.60545E+12,2.511,3.17,8.768
1.60545E+12,2.55,3.17,8.807
1.60545E+12,2.53,3.17,8.807
1.60545E+12,2.569,3.151,8.807
1.60545E+12,2.53,3.132,8.787
1.60545E+12,2.569,3.113,8.768
1.60545E+12,2.53,3.189,8.672
1.60545E+12,2.492,3.189,8.692
1.60545E+12,2.435,3.189,8.615
1.60545E+12,2.492,3.151,8.672
1.60545E+12,2.492,3.189,8.596
1.60545E+12,2.454,3.208,8.749
1.60545E+12,2.416,3.247,8.787
1.60545E+12,2.416,3.266,8.845
1.60545E+12,2.454,3.247,8.787
1.60545E+12,2.435,3.228,8.864
1.60545E+12,2.435,3.266,8.787
1.60545E+12,2.396,3.285,8.73
1.60545E+12,2.396,3.266,8.711
1.60545E+12,2.396,3.304,8.672
1.60545E+12,2.339,3.266,8.615
1.60545E+12,2.358,3.266,8.577
1.60545E+12,2.339,3.266,8.577
1.60545E+12,2.339,3.247,8.538
1.60545E+12,2.377,3.208,8.577
1.60545E+12,2.396,3.247,8.653
1.60545E+12,2.416,3.228,8.672
1.60545E+12,2.435,3.208,8.73
1.60545E+12,2.511,3.228,8.807
1.60545E+12,2.511,3.189,8.864
1.60545E+12,2.511,3.208,8.883
1.60545E+12,2.511,3.208,8.883
1.60545E+12,2.53,3.17,8.883
1.60545E+12,2.511,3.17,8.845
1.60545E+12,2.492,3.189,8.749
1.60545E+12,2.473,3.189,8.711
1.60545E+12,2.473,3.189,8.672
1.60545E+12,2.492,3.208,8.615
1.60545E+12,2.473,3.17,8.596
1.60545E+12,2.492,3.228,8.653
1.60545E+12,2.473,3.228,8.653
1.60545E+12,2.492,3.228,8.692
1.60545E+12,2.473,3.228,8.768
1.60545E+12,2.454,3.208,8.749
1.60545E+12,2.473,3.17,8.787
1.60545E+12,2.435,3.151,8.768
1.60545E+12,2.416,3.17,8.807
1.60545E+12,2.435,3.132,8.807
1.60545E+12,2.396,3.17,8.787
1.60545E+12,2.454,3.17,8.807
1.60545E+12,2.454,3.151,8.807
1.60545E+12,2.473,3.189,8.787
1.60545E+12,2.473,3.228,8.749
1.60545E+12,2.492,3.208,8.711
1.60545E+12,2.511,3.208,8.692
1.60545E+12,2.492,3.228,8.634
1.60545E+12,2.473,3.247,8.653
1.60545E+12,2.473,3.247,8.634
1.60545E+12,2.454,3.208,8.653
1.60545E+12,2.396,3.247,8.672
1.60545E+12,2.416,3.208,8.653
1.60545E+12,2.435,3.208,8.768
1.60545E+12,2.416,3.151,8.768
1.60545E+12,2.396,3.17,8.826
1.60545E+12,2.358,3.208,8.826
1.60545E+12,2.358,3.189,8.807
1.60545E+12,2.377,3.189,8.768
1.60545E+12,2.358,3.189,8.749
1.60545E+12,2.339,3.208,8.73
1.60545E+12,2.396,3.208,8.711
1.60545E+12,2.435,3.228,8.692
1.60545E+12,2.473,3.189,8.73
1.60545E+12,2.53,3.228,8.768
1.60545E+12,2.569,3.189,8.768
1.60545E+12,2.569,3.228,8.749
1.60545E+12,2.569,3.208,8.749
1.60545E+12,2.55,3.189,8.787
1.60545E+12,2.53,3.189,8.73
1.60545E+12,2.53,3.17,8.711
1.60545E+12,2.53,3.151,8.749
1.60545E+12,2.53,3.151,8.749
1.60545E+12,2.511,3.17,8.768
1.60545E+12,2.473,3.189,8.768
1.60545E+12,2.435,3.17,8.768
1.60545E+12,2.435,3.17,8.749
1.60545E+12,2.435,3.17,8.807
1.60545E+12,2.416,3.208,8.787
1.60545E+12,2.377,3.189,8.749
1.60545E+12,2.377,3.228,8.768
1.60545E+12,2.377,3.228,8.749
1.60545E+12,2.358,3.208,8.787
1.60545E+12,2.377,3.189,8.692
1.60545E+12,2.377,3.228,8.672
1.60545E+12,2.377,3.208,8.711
1.60545E+12,2.396,3.247,8.711
1.60545E+12,2.454,3.228,8.692
1.60545E+12,2.454,3.247,8.692
1.60545E+12,2.473,3.228,8.768
1.60545E+12,2.454,3.228,8.749
1.60545E+12,2.416,3.228,8.749
1.60545E+12,2.435,3.208,8.73
1.60545E+12,2.435,3.189,8.711
1.60545E+12,2.435,3.17,8.711
1.60545E+12,2.473,3.189,8.73
1.60545E+12,2.511,3.208,8.672
1.60545E+12,2.511,3.228,8.711
1.60545E+12,2.55,3.208,8.692
1.60545E+12,2.53,3.208,8.73
1.60545E+12,2.569,3.228,8.73
1.60545E+12,2.588,3.208,8.711
1.60545E+12,2.55,3.228,8.768
1.60545E+12,2.511,3.208,8.749
1.60545E+12,2.53,3.228,8.749
1.60545E+12,2.454,3.208,8.73
1.60545E+12,2.492,3.228,8.711
1.60545E+12,2.473,3.189,8.711
1.60545E+12,2.473,3.151,8.672
1.60545E+12,2.473,3.208,8.692
1.60545E+12,2.454,3.208,8.692
1.60545E+12,2.492,3.228,8.711
1.60545E+12,2.473,3.208,8.73
1.60545E+12,2.492,3.228,8.73
1.60545E+12,2.473,3.208,8.692
1.60545E+12,2.492,3.189,8.711
1.60545E+12,2.473,3.208,8.711
1.60545E+12,2.454,3.208,8.73
1.60545E+12,2.473,3.208,8.73
1.60545E+12,2.473,3.266,8.73
1.60545E+12,2.473,3.228,8.692
1.60545E+12,2.454,3.208,8.653
1.60545E+12,2.396,3.228,8.692
1.60545E+12,2.377,3.247,8.711
1.60545E+12,2.396,3.247,8.672
1.60545E+12,2.358,3.285,8.653
1.60545E+12,2.339,3.228,8.634
1.60545E+12,2.32,3.228,8.653
1.60545E+12,2.377,3.285,8.615
1.60545E+12,2.454,3.285,8.615
1.60545E+12,2.473,3.304,8.672
1.60545E+12,2.511,3.323,8.711
1.60545E+12,2.511,3.285,8.73
1.60545E+12,2.55,3.285,8.73
1.60545E+12,2.55,3.266,8.692
1.60545E+12,2.53,3.285,8.711
1.60545E+12,2.55,3.266,8.672
1.60545E+12,2.53,3.247,8.615
1.60545E+12,2.511,3.228,8.596
1.60545E+12,2.511,3.247,8.634
1.60545E+12,2.511,3.247,8.615
1.60545E+12,2.473,3.247,8.672
1.60545E+12,2.511,3.228,8.672
1.60545E+12,2.511,3.247,8.711
1.60545E+12,2.473,3.247,8.73
1.60545E+12,2.454,3.247,8.73
1.60545E+12,2.473,3.228,8.768
1.60545E+12,2.473,3.228,8.749
1.60545E+12,2.473,3.266,8.73
1.60545E+12,2.492,3.247,8.807
1.60545E+12,2.492,3.266,8.692
1.60545E+12,2.473,3.266,8.634
1.60545E+12,2.492,3.266,8.634
1.60545E+12,2.492,3.228,8.634
1.60545E+12,2.492,3.208,8.596
1.60545E+12,2.511,3.266,8.577
1.60545E+12,2.511,3.247,8.672
1.60545E+12,2.55,3.266,8.653
1.60545E+12,2.53,3.266,8.711
1.60545E+12,2.53,3.247,8.73
1.60545E+12,2.511,3.247,8.768
1.60545E+12,2.511,3.266,8.787
1.60545E+12,2.492,3.228,8.73
1.60545E+12,2.435,3.189,7.16
1.60545E+12,2.722,3.228,7.792
1.60545E+12,2.569,3.323,8.194
1.60545E+12,2.416,3.4,8.519
1.60545E+12,2.454,3.247,8.921
1.60545E+12,2.473,3.17,9.266
1.60545E+12,2.301,3.132,9.458
1.60545E+12,2.454,3.074,9.649
1.60545E+12,2.454,3.074,9.707
1.60545E+12,2.492,3.17,9.726
1.60545E+12,2.55,3.17,9.726
1.60545E+12,2.626,3.151,9.553
1.60545E+12,2.703,3.132,9.228
1.60545E+12,2.665,3.017,8.807
1.60545E+12,2.396,3.132,8.232
